Formulation_ID,group_key,group_primary_cas,group_primary_name,group_key_src,group_primary_from_same_row,group_primary_ing_idx,group_primary_cas_ing_idx,group_primary_name_ing_idx
EyeIrritation6pack_PID371,1897-45-6,1897-45-6,Chlorothalonil,cas,True,2.0,2.0,2.0
EyeIrritation6pack_PID373,1897-45-6,1897-45-6,Chlorothalonil,cas,True,2.0,2.0,2.0
EyeIrritation6pack_PID375,138261-41-3,138261-41-3,Imidacloprid,cas,True,1.0,1.0,1.0
EyeIrritation6pack_PID376,95737-68-1,95737-68-1,Glycol ether,cas,False,1.0,1.0,2.0
EyeIrritation6pack_PID377,1928-43-4,1928-43-4,"2-Ethylhexyl (2,4-dichlorophenoxy)acetate",cas,True,4.0,4.0,4.0
EyeIrritation6pack_PID378,2008-39-1,2008-39-1,"(2,4-Dichlorophenoxy)acetic acid dimethylamine",cas,True,1.0,1.0,1.0
EyeIrritation6pack_PID379,2008-39-1,2008-39-1,SODIUM HYPOCHLORITE SOLUTION EUP,cas,False,4.0,4.0,1.0
EyeIrritation6pack_PID380,2008-39-1,2008-39-1,"(2,4-Dichlorophenoxy)acetic acid dimethylamine",cas,True,2.0,2.0,2.0
EyeIrritation6pack_PID381,2008-39-1,2008-39-1,"(2,4-Dichlorophenoxy)acetic acid dimethylamine",cas,True,6.0,6.0,6.0
EyeIrritation6pack_PID382,104206-82-8,104206-82-8,Mesotrione,cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID383,7732-18-5,7732-18-5,Water,cas,True,3.0,3.0,3.0
EyeIrritation6pack_PID386,155569-91-8,155569-91-8,Emamectin benzoate,cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID390,1897-45-6,1897-45-6,chlorothalonil,cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID391,153719-23-4,153719-23-4,thiamethoxam,cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID392,138261-41-3,138261-41-3,Imidacloprid,cas,True,7.0,7.0,7.0
EyeIrritation6pack_PID393,148477-71-8,148477-71-8,Spirodiclofen,cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID396,36734-19-7,36734-19-7,Iprodione,cas,True,2.0,2.0,2.0
EyeIrritation6pack_PID398,16672-87-0,16672-87-0,2-Cloroethylphosphonic acid,cas,True,2.0,2.0,2.0
EyeIrritation6pack_PID4,104206-82-8,104206-82-8,Mesotrione ≥ - ≤50,cas,False,6.0,6.0,1.0
EyeIrritation6pack_PID40,30560-19-1,30560-19-1,Acephate,cas,True,2.0,2.0,2.0
EyeIrritation6pack_PID404,26225-79-6,26225-79-6,Ethofumesate (ISO),cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID406,13194-48-4,13194-48-4,Ethoprop,cas,True,2.0,2.0,2.0
EyeIrritation6pack_PID408,153233-91-1,153233-91-1,Etoxazole ≧％ C21H23F2NO2,cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID41,30560-19-1,30560-19-1,Acephate min. NA,cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID411,68476-86-8,68476-86-8,Liquefied Petroleum Gas - 50 270-705-8,cas,True,4.0,4.0,4.0
EyeIrritation6pack_PID412,10605-21-7,10605-21-7,Carbendazim,cas,True,2.0,2.0,2.0
EyeIrritation6pack_PID413,64742-94-5,64742-94-5,"Solvent Naptha (petroleum), heavy aromatic",cas,True,2.0,2.0,2.0
EyeIrritation6pack_PID414,64742-94-5,64742-94-5,"Naphtha (petroleum), heavy aromatic",cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID417,82657-04-3,82657-04-3,Bifenthrin,cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID419,82657-04-3,82657-04-3,Bifenthrin,cas,True,3.0,3.0,3.0
EyeIrritation6pack_PID42,57960-19-7,57960-19-7,Acequinocyl,cas,True,1.0,1.0,1.0
EyeIrritation6pack_PID420,82657-04-3,82657-04-3,Bifenthrin,cas,True,4.0,4.0,4.0
EyeIrritation6pack_PID422,126833-17-8,126833-17-8,mol,cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID426,Fenpropimorph,,Fenpropimorph,name,False,0.0,,0.0
EyeIrritation6pack_PID429,120068-37-3,120068-37-3,fipronil,cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID43,131983-72-7,131983-72-7,Triticonazole,cas,True,1.0,1.0,1.0
EyeIrritation6pack_PID433,7778-77-0,7778-77-0,from Monopotassium Phosphate not listed,cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID434,60207-90-1,60207-90-1,Propiconazole 418 g/L,cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID435,158062-67-0,158062-67-0,Flonicamid,cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID437,107534-96-3,107534-96-3,Tebuconazole,cas,True,1.0,1.0,1.0
EyeIrritation6pack_PID438,104040-78-0,104040-78-0,Active Ingredient: Flazasulfuron* 25 Not established,cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID439,Fluazinam,,Fluazinam,name,False,0.0,,0.0
EyeIrritation6pack_PID44,34256-82-1,34256-82-1,Acetochlor,cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID441,131341-86-1,131341-86-1,Fludioxonil,cas,True,2.0,2.0,2.0
EyeIrritation6pack_PID443,141112-29-0,141112-29-0,Isoxaflutole,cas,True,2.0,2.0,2.0
EyeIrritation6pack_PID444,142459-58-3,142459-58-3,Flufenacet,cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID445,188489-07-8,188489-07-8,Flufenpyr-ethyl,cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID45,34256-82-1,34256-82-1,2-chloro-N-(ethoxymethyl)-N-(2-ethyl-6-methylphenyl)acetamide,cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID456,8012-95-1,8012-95-1,Paraffin oil,cas,True,1.0,1.0,1.0
EyeIrritation6pack_PID457,239110-15-7,239110-15-7,Fluopicolide,cas,True,1.0,1.0,1.0
EyeIrritation6pack_PID458,658066-35-4,658066-35-4,Fluopyram,cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID459,658066-35-4,658066-35-4,Fluopyram,cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID46,110488-70-5,110488-70-5,Dimethomorph,cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID460,658066-35-4,658066-35-4,Fluopyram,cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID462,361377-29-9,361377-29-9,Fluoxastrobin,cas,True,1.0,1.0,1.0
EyeIrritation6pack_PID463,66332-96-5,66332-96-5,Flutolanil,cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID464,76674-21-0,76674-21-0,Flutriafol,cas,True,3.0,3.0,3.0
EyeIrritation6pack_PID466,107534-96-3,107534-96-3,Tebuconazole,cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID467,Tebuconazole,,Tebuconazole,name,False,0.0,,0.0
EyeIrritation6pack_PID469,133-07-3,133-07-3,Folpet,cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID47,2682-20-4,2682-20-4,2-Methyl-3(2H)-isothiazolone,cas,True,26.0,26.0,26.0
EyeIrritation6pack_PID471,7732-18-5,7732-18-5,Water H₂O g/mol,cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID473,39148-24-8,39148-24-8,Fosetyl-Al,cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID474,98886-44-3,98886-44-3,fosthiazate,cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID475,36734-19-7,36734-19-7,Iprodione,cas,True,3.0,3.0,3.0
EyeIrritation6pack_PID476,153719-23-4,153719-23-4,Thiamethoxam,cas,True,5.0,5.0,5.0
EyeIrritation6pack_PID477,40487-42-1,40487-42-1,Pendimethalin,cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID478,57-55-6,57-55-6,Fenpyroximate 134098,cas,False,1.0,1.0,0.0
EyeIrritation6pack_PID48,2634-33-5,2634-33-5,"1,2-Benzisothiazolin-3-one",cas,True,4.0,4.0,4.0
EyeIrritation6pack_PID480,121-75-5,121-75-5,malathion (ISO) [containing ≤ 0,cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID481,64-19-7,64-19-7,Non-hazardous ingredients,cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID486,91465-08-6,91465-08-6,lambda-Cyhalothrin,cas,True,2.0,2.0,2.0
EyeIrritation6pack_PID489,88-04-0,88-04-0,"4-Chloro-3,5-dimethylphenol",cas,True,6.0,6.0,6.0
EyeIrritation6pack_PID49,52-51-7,52-51-7,Bronopol,cas,True,2.0,2.0,2.0
EyeIrritation6pack_PID493,121451-02-3,121451-02-3,Noviflumuron,cas,True,1.0,1.0,1.0
EyeIrritation6pack_PID494,577-11-7,577-11-7,spinosad (ISO) (reaction mass of,cas,False,2.0,2.0,0.0
EyeIrritation6pack_PID495,1332-58-7,1332-58-7,Porcelain clay,cas,True,2.0,2.0,2.0
EyeIrritation6pack_PID497,Spinetoram,,Spinetoram,name,False,0.0,,0.0
EyeIrritation6pack_PID498,"p1r-oUpnedneyclaanmolino-, monosodium salt, polymer with - 1 EzeFlo F103 #1Surfactant, fracturing X S",,"p1r-oUpnedneyclaanmolino-, monosodium salt, polymer with - 1 EzeFlo F103 #1Surfactant, fracturing X S",name,False,8.0,,8.0
EyeIrritation6pack_PID499,"1,2,4-Trimethylbenzene",,"1,2,4-Trimethylbenzene",name,False,2.0,,2.0
EyeIrritation6pack_PID5,104206-82-8,104206-82-8,Mesotrione,cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID50,330-54-1,330-54-1,Diuron,cas,True,2.0,2.0,2.0
EyeIrritation6pack_PID500,577-11-7,577-11-7,spinosad (ISO) (reaction mass of,cas,False,2.0,2.0,0.0
EyeIrritation6pack_PID501,25036-25-3,25036-25-3,Epoxy resin (mw 700-1000) Xi; R36/38-43,cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID502,422556-08-9,422556-08-9,Pyroxsulam,cas,True,1.0,1.0,1.0
EyeIrritation6pack_PID503,81406-37-3,81406-37-3,Fluroxypyr-meptyl,cas,True,5.0,5.0,5.0
EyeIrritation6pack_PID504,34256-82-1,34256-82-1,Acetochlor,cas,True,3.0,3.0,3.0
EyeIrritation6pack_PID505,161050-58-4,161050-58-4,Methoxyfenozide,cas,True,6.0,6.0,6.0
EyeIrritation6pack_PID506,161050-58-4,161050-58-4,Methoxyfenozide,cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID507,219714-96-2,219714-96-2,Penoxsulam,cas,True,1.0,1.0,1.0
EyeIrritation6pack_PID508,120068-37-3,120068-37-3,fipronil,cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID51,330-54-1,330-54-1,Diuron,cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID511,52645-53-1,52645-53-1,mol,cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID512,Permethrin,,Permethrin,name,False,0.0,,0.0
EyeIrritation6pack_PID514,1071-83-6,1071-83-6,article number: 22YE,cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID515,1071-83-6,1071-83-6,"Synonyms : glyphosate,N-(Phosphonomethyl)glycine 2-propylamine",cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID516,1071-83-6,1071-83-6,mol,cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID519,1071-83-6,1071-83-6,Glyphosate,cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID52,2634-33-5,2634-33-5,"1,2-benzisothiazoline-3-one",cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID520,9003-13-8,9003-13-8,Butoxypolypropylene glycol,cas,True,3.0,3.0,3.0
EyeIrritation6pack_PID521,131341-86-1,131341-86-1,Fludioxonil,cas,True,1.0,1.0,1.0
EyeIrritation6pack_PID523,15630-89-4,15630-89-4,Sodium carbonate peroxyhydrate,cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID529,34256-82-1,34256-82-1,Acetochlor,cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID53,153719-23-4,153719-23-4,Thiamethoxam,cas,True,4.0,4.0,4.0
EyeIrritation6pack_PID530,372137-35-4,372137-35-4,Saflufenacil,cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID533,64742-94-5,64742-94-5,"Naphtha (petroleum), heavy aromatic",cas,True,2.0,2.0,2.0
EyeIrritation6pack_PID535,94-75-7,94-75-7,"2,4-Dichlorophenoxyacetic acid",cas,True,2.0,2.0,2.0
EyeIrritation6pack_PID536,55335-06-3,55335-06-3,Triclopyr,cas,True,3.0,3.0,3.0
EyeIrritation6pack_PID538,82657-04-3,82657-04-3,Bifenthrin,cas,True,1.0,1.0,1.0
EyeIrritation6pack_PID54,100-51-6,100-51-6,Benzenemethanol ≥ - ≤90,cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID540,131341-86-1,131341-86-1,Fludioxonil,cas,True,3.0,3.0,3.0
EyeIrritation6pack_PID546,138261-41-3,138261-41-3,Imidacloprid 58.5 g/L,cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID547,122548-33-8,122548-33-8,imazosulfuron >98,cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID548,5234-68-4,5234-68-4,carboxin,cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID549,107534-96-3,107534-96-3,Other/Inert Ingredients,cas,False,4.0,4.0,2.0
EyeIrritation6pack_PID55,335104-84-2,335104-84-2,Tembotrione,cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID551,732-11-6,732-11-6,phosmet(ISO) w/w,cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID553,52645-53-1,52645-53-1,Permethrin,cas,True,4.0,4.0,4.0
EyeIrritation6pack_PID554,865318-97-4,865318-97-4,Ametoctradin,cas,True,3.0,3.0,3.0
EyeIrritation6pack_PID555,138261-41-3,138261-41-3,Imidacloprid,cas,True,1.0,1.0,1.0
EyeIrritation6pack_PID556,161050-58-4,161050-58-4,Methoxyfenozide,cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID557,125225-28-7,125225-28-7,Ipconazole,cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID558,57837-19-1,57837-19-1,Metalaxyl,cas,True,6.0,6.0,6.0
EyeIrritation6pack_PID559,36734-19-7,36734-19-7,"Synonyms : Iprodione,IPRODION",cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID560,111991-09-4,111991-09-4,Nicosulfuron,cas,True,1.0,1.0,1.0
EyeIrritation6pack_PID563,Glyphosate,,Glyphosate,name,False,0.0,,0.0
EyeIrritation6pack_PID567,160430-64-8,160430-64-8,N-[(6-Chloro-3-pyridinyl)methyl]-N'-cyano-N-methylethanimidamide,cas,True,2.0,2.0,2.0
EyeIrritation6pack_PID568,138261-41-3,138261-41-3,Other inert ingredients are and non-hazardous,cas,False,2.0,2.0,1.0
EyeIrritation6pack_PID57,7722-84-1,7722-84-1,HYDROGEN PEROXIDE,cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID570,91465-08-6,91465-08-6,Lambda-cyhalothrin,cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID571,138261-41-3,138261-41-3,Imidacloprid 13.77–15.22,cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID572,2893-78-9,2893-78-9,Sodium dichloroisocyanurate,cas,True,2.0,2.0,2.0
EyeIrritation6pack_PID573,372137-35-4,372137-35-4,saflufenacil,cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID574,51707-55-2,51707-55-2,Thidiazuron,cas,True,2.0,2.0,2.0
EyeIrritation6pack_PID578,64742-94-5,64742-94-5,"Solvent Naphtha (Petroleum), Heavy Arom. ≥ - ≤50",cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID579,30560-19-1,30560-19-1,Acephate,cas,True,5.0,5.0,5.0
EyeIrritation6pack_PID58,153719-23-4,153719-23-4,"nicotine, salts of ≥ - ≤15",cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID583,59669-26-0,59669-26-0,Thiodicarb,cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID585,59669-26-0,59669-26-0,Thiodicarb,cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID59,153719-23-4,153719-23-4,Thiamethoxam,cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID592,2008-39-1,2008-39-1,"Dimethylamine Salt of 2,4-Dichloro-phenoxyacetic acid",cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID593,84087-01-4,84087-01-4,"Quinolinecarboxylic acid, 3,7-dichloro- > 0 - <=",cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID594,1918-00-9,1918-00-9,Dicamba,cas,True,1.0,1.0,1.0
EyeIrritation6pack_PID600,52645-53-1,52645-53-1,Permethrin,cas,True,3.0,3.0,3.0
EyeIrritation6pack_PID601,68585-34-2,68585-34-2,Sodium alkyl ether sulphate,cas,True,1.0,1.0,1.0
EyeIrritation6pack_PID602,Other/Inert Ingredients,,Other/Inert Ingredients,name,False,3.0,,3.0
EyeIrritation6pack_PID607,7732-18-5,7732-18-5,No,cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID608,32426-11-2,32426-11-2,Octyl decyl dimethyl ammonium chloride,cas,True,3.0,3.0,3.0
EyeIrritation6pack_PID61,1071-83-6,1071-83-6,Glyphosate,cas,True,1.0,1.0,1.0
EyeIrritation6pack_PID610,131860-33-8,131860-33-8,Azoxystrobin,cas,True,2.0,2.0,2.0
EyeIrritation6pack_PID616,138261-41-3,138261-41-3,Imidacloprid,cas,True,4.0,4.0,4.0
EyeIrritation6pack_PID618,35554-44-0,35554-44-0,Imazalil,cas,True,21.0,21.0,21.0
EyeIrritation6pack_PID62,1582-09-8,1582-09-8,Trifluralin none established,cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID621,82657-04-3,82657-04-3,Bifenthrin,cas,True,6.0,6.0,6.0
EyeIrritation6pack_PID626,121-75-5,121-75-5,Malathion,cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID627,8018-01-7,8018-01-7,Manganese ethylenebis (dithiocarbamate) Mancozeb,cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID628,148-79-8,148-79-8,Thiabendazole,cas,True,3.0,3.0,3.0
EyeIrritation6pack_PID629,120068-37-3,120068-37-3,Fipronil,cas,True,3.0,3.0,3.0
EyeIrritation6pack_PID631,74-98-6,74-98-6,Propane,cas,True,2.0,2.0,2.0
EyeIrritation6pack_PID632,16484-77-8,16484-77-8,(R)-2-(4-Chloro-2-methylphenoxy)propionate,cas,True,1.0,1.0,1.0
EyeIrritation6pack_PID633,131341-86-1,131341-86-1,Fludioxonil,cas,True,3.0,3.0,3.0
EyeIrritation6pack_PID635,1897-45-6,1897-45-6,3.1 Mixtures,cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID639,208465-21-8,208465-21-8,Mesosulfuron-methyl,cas,True,1.0,1.0,1.0
EyeIrritation6pack_PID640,104206-82-8,104206-82-8,"Mesotrione 2-[4-(methylsulfonyl)-2-nitrobenzoyl]-1,3-cyclohexanedione",cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID641,104206-82-8,104206-82-8,Mesotrione,cas,True,1.0,1.0,1.0
EyeIrritation6pack_PID642,139968-49-3,139968-49-3,Metaflumizone HYDRAZINECARBOXAMIDE,cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID643,139968-49-3,139968-49-3,Molecular Weight: 506.40,cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID645,108-62-3,108-62-3,Metaldehyde,cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID65,138261-41-3,138261-41-3,Imidacloprid 0.10-0.125,cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID650,220899-03-6,220899-03-6,Metrafenone,cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID651,21087-64-9,21087-64-9,Metribuzin,cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID652,74223-64-6,74223-64-6,metsulfuron methyl,cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID654,116-06-3,116-06-3,Aldicarb,cas,True,1.0,1.0,1.0
EyeIrritation6pack_PID655,52315-07-8,52315-07-8,Cypermethrin,cas,True,6.0,6.0,6.0
EyeIrritation6pack_PID656,82657-04-3,82657-04-3,Bifenthrin,cas,True,4.0,4.0,4.0
EyeIrritation6pack_PID657,26002-80-2,26002-80-2,Phenothrin,cas,True,7.0,7.0,7.0
EyeIrritation6pack_PID658,68439-49-6,68439-49-6,10-25 alcohols C16-18 ethoxylated,cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID659,95737-68-1,95737-68-1,NYLAR® (Pyriproxyfen),cas,True,1.0,1.0,1.0
EyeIrritation6pack_PID660,51-03-6,51-03-6,Piperonyl Butoxide,cas,True,2.0,2.0,2.0
EyeIrritation6pack_PID661,35367-38-5,35367-38-5,DIflubenzuron 70-90,cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID663,3567-25-7,3567-25-7,"Sodium 5-chloro-2-(4-chloro-2-(3-(3,4-dichlorophenyl)ureido)phenoxy)benzenesulfonate",cas,True,1.0,1.0,1.0
EyeIrritation6pack_PID668,7778-18-9,7778-18-9,Other ingredients (non-hazardous),cas,False,1.0,1.0,3.0
EyeIrritation6pack_PID669,141776-32-1,141776-32-1,Sulfosulfuron,cas,True,2.0,2.0,2.0
EyeIrritation6pack_PID673,34256-82-1,34256-82-1,Acetochlor,cas,True,2.0,2.0,2.0
EyeIrritation6pack_PID674,34256-82-1,34256-82-1,Acetochlor,cas,True,1.0,1.0,1.0
EyeIrritation6pack_PID675,34256-82-1,34256-82-1,Acetochlor,cas,True,6.0,6.0,6.0
EyeIrritation6pack_PID676,203313-25-1,203313-25-1,Spirotetramat,cas,True,2.0,2.0,2.0
EyeIrritation6pack_PID677,52315-07-8,52315-07-8,Cypermethrin,cas,True,1.0,1.0,1.0
EyeIrritation6pack_PID678,75-28-5,75-28-5,isobutane,cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID680,60207-90-1,60207-90-1,Propiconazole,cas,True,1.0,1.0,1.0
EyeIrritation6pack_PID684,008018-01-7,008018-01-7,Mancozeb,cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID687,111991-09-4,111991-09-4,Nicosulfuron,cas,True,1.0,1.0,1.0
EyeIrritation6pack_PID689,120068-37-3,120068-37-3,Fipronil,cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID690,98886-44-3,98886-44-3,Fosthiazate,cas,True,3.0,3.0,3.0
EyeIrritation6pack_PID691,2893-78-9,2893-78-9,Sodium dichloroisocyanurate,cas,True,3.0,3.0,3.0
EyeIrritation6pack_PID692,66215-27-8,66215-27-8,Cyromazine,cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID694,123-33-1,123-33-1,1-Methoxy-2-propanol,cas,False,2.0,2.0,0.0
EyeIrritation6pack_PID695,123-33-1,123-33-1,Maleic hydrazide,cas,True,2.0,2.0,2.0
EyeIrritation6pack_PID696,111991-09-4,111991-09-4,Nicosulfuron,cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID698,210880-92-5,210880-92-5,Clothianidin 1 - 5 Active ingredient,cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID699,272451-65-7,272451-65-7,Flubendiamide,cas,True,2.0,2.0,2.0
EyeIrritation6pack_PID70,210880-92-5,210880-92-5,Clothianidin,cas,True,1.0,1.0,1.0
EyeIrritation6pack_PID700,240494-70-6,240494-70-6,Metofluthrin,cas,True,2.0,2.0,2.0
EyeIrritation6pack_PID702,138261-41-3,138261-41-3,Imidacloprid,cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID704,101200-48-0,101200-48-0,Tribenuron-methyl,cas,True,1.0,1.0,1.0
EyeIrritation6pack_PID705,1928-43-4,1928-43-4,"2-Ethylhexyl (2,4-dichlorophenoxy)acetate",cas,True,4.0,4.0,4.0
EyeIrritation6pack_PID707,1928-43-4,1928-43-4,"2-Ethylhexyl (2,4-dichlorophenoxy)acetate",cas,True,2.0,2.0,2.0
EyeIrritation6pack_PID708,7704-34-9,7704-34-9,Sulfur,cas,True,4.0,4.0,4.0
EyeIrritation6pack_PID71,210880-92-5,210880-92-5,"Clothianidin [(E)-1-(2-chloro-1,3-thiazol-5-ylmethyl)-3-methyl-",cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID710,64742-47-8,64742-47-8,"Petroleum Distillates, Light, Hydrotreated - 80 265-149-8",cas,True,1.0,1.0,1.0
EyeIrritation6pack_PID716,208465-21-8,208465-21-8,Mesosulfuron-methyl,cas,True,1.0,1.0,1.0
EyeIrritation6pack_PID717,138261-41-3,138261-41-3,Imidacloprid,cas,True,1.0,1.0,1.0
EyeIrritation6pack_PID718,57-50-1,57-50-1,"sucrose, pure >= 10 - <",cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID719,153719-23-4,153719-23-4,thiamethoxam (ISO) <,cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID722,81335-77-5,81335-77-5,Imazethapyr,cas,True,5.0,5.0,5.0
EyeIrritation6pack_PID723,107534-96-3,107534-96-3,Tebuconazole,cas,True,2.0,2.0,2.0
EyeIrritation6pack_PID726,107534-96-3,107534-96-3,Tebuconazole,cas,True,1.0,1.0,1.0
EyeIrritation6pack_PID727,1184-64-1,1184-64-1,Copper(II) carbonate,cas,True,2.0,2.0,2.0
EyeIrritation6pack_PID728,107534-96-3,107534-96-3,Tebuconazole,cas,True,2.0,2.0,2.0
EyeIrritation6pack_PID732,110488-70-5,110488-70-5,ametoctradin,cas,False,2.0,2.0,0.0
EyeIrritation6pack_PID737,494793-67-8,494793-67-8,Penflufen,cas,True,2.0,2.0,2.0
EyeIrritation6pack_PID738,53112-28-0,53112-28-0,Pyrimethanil (ISO) >= - <50 %,cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID739,210880-92-5,210880-92-5,Clothianidin,cas,True,2.0,2.0,2.0
EyeIrritation6pack_PID740,210880-92-5,210880-92-5,Clothianidin,cas,True,2.0,2.0,2.0
EyeIrritation6pack_PID741,494793-67-8,494793-67-8,"Synonyms : Penflufen,1H-Pyrazole-4-carboxamide, N-[2-(1,3-dimethylbutyl)phenyl]-5-fluoro-1,3-dimethyl",cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID743,219714-96-2,219714-96-2,Percent: (HPLC),cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID744,494793-67-8,494793-67-8,Penflufen,cas,True,3.0,3.0,3.0
EyeIrritation6pack_PID745,178928-70-6,178928-70-6,Prothioconazole,cas,True,1.0,1.0,1.0
EyeIrritation6pack_PID746,183675-82-3,183675-82-3,"Synonyms : penthiopyrad,GAIA",cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID747,183675-82-3,183675-82-3,Penthiopyrad(*) (200,cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID748,141517-21-7,141517-21-7,Trifloxystrobin,cas,True,2.0,2.0,2.0
EyeIrritation6pack_PID75,834-12-8,834-12-8,Ametryn,cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID750,Permethrin,,Permethrin,name,False,0.0,,0.0
EyeIrritation6pack_PID751,135397-30-7,135397-30-7,Halosulfuron,cas,True,2.0,2.0,2.0
EyeIrritation6pack_PID756,117428-22-5,117428-22-5,Picoxystrobin,cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID757,14808-60-7,14808-60-7,crystalline silica,cas,True,3.0,3.0,3.0
EyeIrritation6pack_PID76,129909-90-6,129909-90-6,RN,cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID760,97-99-4,97-99-4,Tetrahydrofurfuryl,cas,True,1.0,1.0,1.0
EyeIrritation6pack_PID764,153719-23-4,153719-23-4,Thiamethoxam,cas,True,1.0,1.0,1.0
