Formulation_ID,Formulation_Name,Audit_Status,recommendation,priority,current_n_cas,current_n_smiles,current_n_ing,Formulation_Ingredients_CAS,Formulation_Ingredients_SMILES,Formulation_Ingredients_PubChem_CID,Audit_Issues
MIX536,Unicorn Fungicide,MATCH,NO_ACTION,9,2,2,2,7704-34-9 | 107534-96-3,S | CC(C)(C)C(CCC1=CC=C(C=C1)Cl)(CN2C=NC=N2)O,5362487 | 86102,
MIX553,XDE-175,MATCH,NO_ACTION,9,1,1,1,2758-42-1,CNC.C1=CC(=C(C=C1Cl)Cl)OCCCC(=O)O,62462,
MIX555,Zampro Fungicide,MISMATCH,NO_ACTION,9,6,3,9,865318-97-4 | 110488-70-5 | 100-41-4 | 116412-83-0,CCCCCCCCC1=C(N2C(=NC=N2)N=C1CC)N | COC1=C(C=C(C=C1)C(=CC(=O)N2CCOCC2)C3=CC=C(C=C3)Cl)OC | CCC1=CC=CC=C1 | COC1=C(C=C(C=C1)C(=O)C2=CC=C(C=C2)Cl)OC,15604010 | 86298 | 7500 | 798751,SECTION_3_HAS_EXTRA_SOURCE_CAS
MIX571,Rimsulfuron,EVIDENCE_WEAK,NO_ACTION,9,1,1,1,,,,SOURCE_HAS_CAS_BUT_WORKBOOK_CAS_BLANK
MIX570,Reserve Fungicide,MATCH,NO_ACTION,9,3,3,3,1897-45-6 | 107-21-1,C(#N)C1=C(C(=C(C(=C1Cl)Cl)Cl)C#N)Cl | C(CO)O,15910 | 174,
MIX57,BAS 536 00 F Fungicide,MATCH,NO_ACTION,9,7,7,7,175013-18-0 | 907204-31-3 | 68425-94-5 | 102980-04-1 | 52-51-7 | 2634-33-5 | 2682-20-4 | 57-55-6,,6422843 | 16095400 | 2450 | 17520 | 39800 | 1030,
MIX268,GF-2836,SOURCE_UNAVAILABLE,NO_ACTION,9,2,2,4,,,,SOURCE_DOWNLOAD_FAILED: 504 Server Error: Gateway Time-out for url: https://www.repository.unipr.it/bitstream/1889/4089/12/PhD%20thesis%20Alinovi.pdf
MIX568,Report Herbicide,MATCH,NO_ACTION,9,2,2,2,858956-08-8 | 64902-72-3,C1CC1C2=NC(=C(C(=N2)N)Cl)C(=O)O | CC1=NC(=NC(=N1)OC)NC(=O)NS(=O)(=O)C2=CC=CC=C2Cl,17747875 | 47491,
MIX567,Revus Top,MATCH,NO_ACTION,9,2,2,5,374726-62-2 | 57-55-6 | 68425-94-5,COC1=C(C=CC(=C1)CCNC(=O)C(C2=CC=C(C=C2)Cl)OCC#C)OCC#C | CC(CO)O,11292824 | 1030,
MIX566,Reldan F,MATCH,NO_ACTION,9,10,7,10,5598-13-0 | 65733-16-6 | 64742-94-5 | 68953-96-8 | 64742-47-8 | 95-63-6 | 128-37-0 | 91-20-3 | 2921-88-2 | 2402-79-1,COP(=S)(OC)OC1=NC(=C(C=C1Cl)Cl)Cl | C[C@@H](CCCC(C)(C)OC)C/C=C/C(=C/C(=O)OC(C)C)/C | CC1=CC(=C(C=C1)C)C | CC1=CC(=C(C(=C1)C(C)(C)C)O)C(C)(C)C | C1=CC=C2C=CC=CC2=C1 | CCOP(=S)(OCC)OC1=NC(=C(C=C1Cl)Cl)Cl | C1=C(C(=NC(=C1Cl)Cl)Cl)Cl,21803 | 1711973 | 7247 | 31404 | 931 | 2730 | 16990,
MIX269,Imazosulfuron,MATCH,NO_ACTION,9,1,1,1,122548-33-8,COC1=CC(=NC(=N1)NC(=O)NS(=O)(=O)C2=C(N=C3N2C=CC=C3)Cl)OC,92433,
MIX565,Regent 500TS Insecticide,MATCH,NO_ACTION,9,2,2,2,120068-37-3 | 123-42-2,,3352 | 31256,
MIX564,RebelEx,EVIDENCE_WEAK,NO_ACTION,9,2,2,6,94-36-0 | 8-00-0 | 112945-52-5,C1=CC=C(C=C1)C(=O)OOC(=O)C2=CC=CC=C2 | O=[Si]=O,7187 | 24261,INVALID_WORKBOOK_CAS | WORKBOOK_CAS_FOUND_OUTSIDE_SECTION_3
MIX563,Reality 25,MATCH,NO_ACTION,9,1,1,2,,,,
MIX562,Raxil MD Extra W Seed Treatment,MATCH,NO_ACTION,9,6,6,6,138261-41-3 | 107534-96-3 | 57837-19-1 | 57-55-6 | 96-48-0,C1CN(/C(=N/[N+](=O)[O-])/N1)CC2=CN=C(C=C2)Cl | CC(C)(C)C(CCC1=CC=C(C=C1)Cl)(CN2C=NC=N2)O | CC1=C(C(=CC=C1)C)N(C(C)C(=O)OC)C(=O)COC | CC(CO)O | C1CC(=O)OC1,86287518 | 86102 | 42586 | 1030 | 7302,
MIX561,Raxil MD Extra Fungicide,MATCH,NO_ACTION,9,3,3,3,107534-96-3 | 57837-19-1 | 35554-44-0,CC(C)(C)C(CCC1=CC=C(C=C1)Cl)(CN2C=NC=N2)O | CC1=C(C(=CC=C1)C)N(C(C)C(=O)OC)C(=O)COC | C=CCOC(CN1C=CN=C1)C2=C(C=C(C=C2)Cl)Cl,86102 | 42586 | 37175,
MIX560,Rave Herbicide,MATCH,NO_ACTION,9,4,4,4,1310-58-3 | 1310-73-2,[OH-].[K+] | [OH-].[Na+],14797 | 14798,
MIX56,Bifenture 17,MATCH,NO_ACTION,9,1,3,3,82657-04-3 | 2634-33-5,CC1=C(C=CC=C1C2=CC=CC=C2)COC(=O)[C@@H]3[C@@H](C3(C)C)/C=C(/C(F)(F)F)\Cl | C1=CC=C2C(=C1)C(=O)NS2,6442842 | 17520,
MIX559,"Ravap EC Livestock, Poultry & Premise Spray",EVIDENCE_WEAK,NO_ACTION,9,2,3,3,22248-79-9 | 62-73-7,COP(=O)(OC)O/C(=C\Cl)/C1=CC(=C(C=C1Cl)Cl)Cl | COP(=O)(OC)OC=C(Cl)Cl,5284462 | 3039,SECTION_3_NOT_FOUND
MIX558,Zoxamide(97%),MATCH,NO_ACTION,9,1,1,1,1897-45-6 | 156052-68-5,,,
MIX557,Zoxamide(95_100%),EVIDENCE_WEAK,NO_ACTION,9,2,2,2,471-46-5,C(=O)(C(=O)N)N,10113,WORKBOOK_CAS_FOUND_OUTSIDE_SECTION_3
MIX556,"Zoxamide, 80 WP",MATCH,NO_ACTION,9,1,2,2,471-46-5,C(=O)(C(=O)N)N,10113,
MIX554,XDE-742,MATCH,NO_ACTION,9,2,2,2,10025-77-1,,6093258,
MIX535,Ultrathion Insect Repellent,EVIDENCE_WEAK,NO_ACTION,9,1,1,1,,,,SECTION_3_NOT_FOUND
MIX534,Ucarcide SB 130 Antimicrobial,SOURCE_UNAVAILABLE,NO_ACTION,9,2,1,1,,,,SOURCE_TEXT_EXTRACTION_FAILED: 
MIX533,Waterborne Milltreat 111 Concentrate,MISMATCH,NO_ACTION,9,3,3,4,,,,SECTION_3_NOT_FOUND | WORKBOOK_INGREDIENT_NAMES_NOT_FOUND_IN_SOURCE
MIX511,DuPont Treoris Fungicide,MATCH,NO_ACTION,9,2,2,6,183675-82-3,CC(C)CC(C)C1=C(C=CS1)NC(=O)C2=CN(N=C2C(F)(F)F)C,11388558,
MIX510,TREE-age,MATCH,NO_ACTION,9,2,2,2,34590-94-8 | 155569-91-8,CC(COC(C)COC)O | CC[C@H](C)[C@@H]1[C@H](C=C[C@@]2(O1)C[C@@H]3C[C@H](O2)C/C=C(/[C@H]([C@H](/C=C/C=C/4\CO[C@H]5[C@@]4([C@@H](C=C([C@H]5O)C)C(=O)O3)O)C)O[C@H]6C[C@@H]([C@H]([C@@H](O6)C)O[C@H]7C[C@@H]([C@H]([C@@H](O7)C)NC)OC)OC)\C)C.C1=CC=C(C=C1)C(=O)O,25484 | 11650986,
MIX51,ARY 0452-110 Herbicide,MATCH,NO_ACTION,9,1,2,2,70901-12-1 | 68515-73-1 | 226563-63-9,,23716553,
MIX509,V-10276  0.088 SL Insecticide/Fungicide,MATCH,NO_ACTION,9,5,5,5,82657-04-3 | 175013-18-0 | 57-55-6,CC1=C(C=CC=C1C2=CC=CC=C2)COC(=O)[C@@H]3[C@@H](C3(C)C)/C=C(/C(F)(F)F)\Cl | COC(=O)N(C1=CC=CC=C1COC2=NN(C=C2)C3=CC=C(C=C3)Cl)OC | CC(CO)O,6442842 | 6422843 | 1030,
MIX508,V-10142 Herbicide,EVIDENCE_WEAK,NO_ACTION,9,4,2,5,122548-33-8 | 126-86-3 | 9003-11-6 | 1332-58-7,COC1=CC(=NC(=N1)NC(=O)NS(=O)(=O)C2=C(N=C3N2C=CC=C3)Cl)OC | CC(C)CC(C)(C#CC(C)(CC(C)C)O)O,92433 | 31362,WORKBOOK_CAS_FOUND_OUTSIDE_SECTION_3
MIX507,Tradename for Dogs,MATCH,NO_ACTION,9,2,3,5,80-62-6,CC(=C)C(=O)OC,6658,
MIX506,TPTH,MATCH,NO_ACTION,9,1,3,3,67-56-1 | 87-90-1,CO | C1(=O)N(C(=O)N(C(=O)N1Cl)Cl)Cl,887 | 6909,
MIX505,V-10141 2.8 EC Insecticide,MATCH,NO_ACTION,9,3,3,3,52918-63-5,CC1([C@H]([C@H]1C(=O)O[C@H](C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Br)Br)C,40585,
MIX504,V-10116 VPP Fungicide,MATCH,NO_ACTION,9,1,1,1,125116-23-6,CC1(CCC(C1(CN2C=NC=N2)O)CC3=CC=C(C=C3)Cl)C,86210,
MIX503,Touchdown Diquat Home and Garden Concentrate,SOURCE_UNAVAILABLE,NO_ACTION,9,2,3,5,85-00-7,C1C[N+]2=CC=CC=C2C3=CC=CC=[N+]31.[Br-].[Br-] | O,6794 | 962,SOURCE_DOWNLOAD_FAILED: 404 Client Error: Not Found for url: https://horticentre.co.nz/wp-content/uploads/SafetyDatasheets/Diquat-200-Kenso-SDS.pdf
MIX502,Topsin M 70 WDG,MATCH,NO_ACTION,9,1,1,1,23564-05-8,COC(=O)NC(=S)NC1=CC=CC=C1NC(=S)NC(=O)OC,3032791,
MIX501,Topsin M 5G Fungicide,MATCH,NO_ACTION,9,1,1,1,23564-05-8,COC(=O)NC(=S)NC1=CC=CC=C1NC(=S)NC(=O)OC,3032791,
MIX500,Tops MZ-Curzate,MATCH,NO_ACTION,9,2,3,5,57966-95-7,CCNC(=O)NC(=O)/C(=N/OC)/C#N,5364079,
MIX50,Aproach Fungicide,MATCH,NO_ACTION,9,2,2,4,117428-22-5 | 94361-06-5,CO/C=C(\C1=CC=CC=C1COC2=CC=CC(=N2)C(F)(F)F)/C(=O)OC | CC(C1CC1)C(CN2C=NC=N2)(C3=CC=C(C=C3)Cl)O,11285653 | 86132,
MIX446,Smacker Bait,MISMATCH,NO_ACTION,9,2,2,2,,,,SECTION_3_NOT_FOUND | WORKBOOK_INGREDIENT_NAMES_NOT_FOUND_IN_SOURCE
MIX499,Topguard Fungicide,MATCH,NO_ACTION,9,4,1,4,76674-21-0 | 57-55-6 | 157627-86-6 | 2634-33-5,C1=CC=C(C(=C1)C(CN2C=NC=N2)(C3=CC=C(C=C3)F)O)F | CC(CO)O | C1=CC=C2C(=C1)C(=O)NS2,91727 | 1030 | 17520,
MIX498,Tombstone Insecticide,EVIDENCE_WEAK,NO_ACTION,9,2,1,1,,,,SOURCE_HAS_CAS_BUT_WORKBOOK_CAS_BLANK
MIX497,Tolfenpyrad 15EC Insecticide,MATCH,NO_ACTION,9,2,2,2,129558-76-5 | 872-50-4,CCC1=NN(C(=C1Cl)C(=O)NCC2=CC=C(C=C2)OC3=CC=C(C=C3)C)C | CN1CCCC1=O,10110536 | 13387,
MIX496,THX/MXM/FDL/TBZ FS,NO_DOWNLOADABLE_SOURCE,NO_ACTION,9,4,4,4,,,,BLANK_INGREDIENT_SOURCE
MIX512,V-10336 Herbicide,MATCH,NO_ACTION,9,4,3,4,70901-12-1 | 176022-82-5,C(C(=O)O)NCP(=O)(O)[O-].[K+],23716553,
MIX513,Trifloxysulfuron-sodium,EVIDENCE_WEAK,NO_ACTION,9,1,1,1,199119-58-9,COC1=CC(=NC(=N1)NC(=O)[N-]S(=O)(=O)C2=C(C=CC=N2)OCC(F)(F)F)OC.[Na+],23676736,WORKBOOK_CAS_FOUND_OUTSIDE_SECTION_3
MIX514,Vapona Concentrate Insecticide,MISMATCH,NO_ACTION,9,1,1,1,,COP(=O)(OC)OC=C(Cl)Cl,3039,SECTION_3_NOT_FOUND | WORKBOOK_INGREDIENT_NAMES_NOT_FOUND_IN_SOURCE
MIX515,Triflurex HFP,MATCH,NO_ACTION,9,1,1,1,1582-09-8,CCCN(CCC)C1=C(C=C(C=C1[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-],5569,
MIX532,UBI 4389,EVIDENCE_WEAK,NO_ACTION,9,2,2,21,,,,SECTION_3_NOT_FOUND
MIX531,Voliam Xpress Insecticide,MATCH,NO_ACTION,9,3,2,7,57-55-6 | 500008-45-7 | 91465-08-6,CC(CO)O | CC1=CC(=CC(=C1NC(=O)C2=CC(=NN2C3=C(C=CC=N3)Cl)Br)C(=O)NC)Cl | CC1([C@@H]([C@@H]1C(=O)O[C@@H](C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)/C=C(/C(F)(F)F)\Cl)C,1030 | 11271640 | 6440557,
MIX530,Voliam Flexi Insecticide,EVIDENCE_WEAK,NO_ACTION,9,2,3,3,500008-45-7 | 55965-84-9 | 167-00-5,,11271640 | 41679,INVALID_WORKBOOK_CAS
MIX53,Metaflumizone(7.4%),EVIDENCE_WEAK,NO_ACTION,9,1,1,2,139968-49-3 | 3-26-2,C1=CC(=CC(=C1)C(F)(F)F)/C(=N/NC(=O)NC2=CC=C(C=C2)OC(F)(F)F)/CC3=CC=C(C=C3)C#N,11614934,INVALID_WORKBOOK_CAS
MIX529,Turfthor WP,MATCH,NO_ACTION,9,1,1,1,138261-41-3,C1CN(/C(=N/[N+](=O)[O-])/N1)CC2=CN=C(C=C2)Cl,86287518,
MIX528,Tundra Max,MATCH,NO_ACTION,9,6,4,6,2921-88-2 | 82657-04-3 | 64742-94-5 | 91-20-3 | 71-36-3 | 68953-96-8,CCOP(=S)(OCC)OC1=NC(=C(C=C1Cl)Cl)Cl | CC1=C(C=CC=C1C2=CC=CC=C2)COC(=O)[C@@H]3[C@@H](C3(C)C)/C=C(/C(F)(F)F)\Cl | C1=CC=C2C=CC=CC2=C1 | CCCCO,2730 | 6442842 | 931 | 263,
MIX527,Vitacon RTU FL Fungicide,MISMATCH,NO_ACTION,9,6,5,6,56-81-5 | 11138-66-2 | 7732-18-5,C(C(CO)O)O | O,753 | 962,SECTION_3_HAS_EXTRA_SOURCE_CAS
MIX526,TSS 75WG (CGA 362622 WG 75),MATCH,NO_ACTION,9,1,1,2,,,,
MIX525,Vitacon 100 Pro FS Fungicide,EVIDENCE_WEAK,NO_ACTION,9,2,2,4,5234-68-4 | 125225-28-7,CC1=C(SCCO1)C(=O)NC2=CC=CC=C2 | CC(C)C1CCC(C1(CN2C=NC=N2)O)CC3=CC=C(C=C3)Cl,21307 | 86211,SECTION_3_NOT_FOUND
MIX494,Tital FL,MISMATCH,NO_ACTION,9,4,4,9,54464-57-2 | 1222-05-5 | 24851-98-7 | 118-58-1 | 63500-71-0 | 58567-11-6 | 115-95-7 | 103-95-7 | 107-75-5 | 1205-17-0 | 10339-55-6 | 128-37-0 | 18479-58-8 | 5989-27-5 | 67634-14-4 | 127-51-5 | 105-87-3,CC1CC2=C(CC1(C)C(=O)C)C(CCC2)(C)C | CC1COCC2=CC3=C(C=C12)C(C(C3(C)C)C)(C)C | CCCCCC1C(CCC1=O)CC(=O)OC | C1=CC=C(C=C1)COC(=O)C2=CC=CC=C2O | CC(C)CC1CC(CCO1)(C)O | CCOCOC1CCCCCCCCCCC1 | CC(=CCCC(C)(C=C)OC(=O)C)C | CC(C)C1=CC=C(C=C1)CC(C)C=O | CC(CCCC(C)(C)O)CC=O | CC(CC1=CC2=C(C=C1)OCO2)C=O | CC/C(=C/CCC(C)(C=C)O)/C | CC1=CC(=C(C(=C1)C(C)(C)C)O)C(C)(C)C | CC(CCCC(C)(C)O)C=C | CC1=CC[C@@H](CC1)C(=C)C | CCC1=CC=CC=C1CC(C)(C)C=O | CC1=CCCC(C1/C=C(\C)/C(=O)C)(C)C | CC(=CCC/C(=C/COC(=O)C)/C)C,108242 | 91497 | 102861 | 8363 | 3017432 | 94111 | 8294 | 517827 | 7888 | 64805 | 6433547 | 31404 | 29096 | 440917 | 105512 | 5372174 | 1549026,SECTION_3_HAS_EXTRA_SOURCE_CAS
MIX524,Viper WP,MATCH,NO_ACTION,9,4,2,4,52315-07-8 | 64742-94-5 | 91-20-3 | 64742-46-7,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C | C1=CC=C2C=CC=CC2=C1,2912 | 931,
MIX523,Tru-Core Millwork Preservative Concentrate,EVIDENCE_WEAK,NO_ACTION,9,3,3,4,,,,SECTION_3_NOT_FOUND
MIX522,DuPont Vertisan Fungicide,MATCH,NO_ACTION,9,1,1,3,183675-82-3,CC(C)CC(C)C1=C(C=CS1)NC(=O)C2=CN(N=C2C(F)(F)F)C,11388558,
MIX521,Troysan V48,MATCH,NO_ACTION,9,3,3,3,4719-04-4 | 141-43-5,C1N(CN(CN1CCO)CCO)CCO | C(CO)N,104556 | 700,
MIX520,Veriguard OD,MATCH,NO_ACTION,9,3,3,3,7173-51-5 | 69011-36-5,,23558,
MIX52,Atlantis Herbicide,MATCH,NO_ACTION,9,8,3,9,135590-91-9 | 208465-21-8 | 64742-94-5 | 577-11-7 | 64742-95-6 | 104-76-7 | 91-20-3,CCOC(=O)C1=NN(C(C1)(C)C(=O)OCC)C2=C(C=C(C=C2)Cl)Cl | COC1=CC(=NC(=N1)NC(=O)NS(=O)(=O)C2=C(C=CC(=C2)CNS(=O)(=O)C)C(=O)OC)OC | CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)[O-].[Na+] | CCCCC(CC)CO | C1=CC=C2C=CC=CC2=C1,10937610 | 11409499 | 23673837 | 7720 | 931,
MIX519,Velocity SG Herbicide,MATCH,NO_ACTION,9,9,5,10,1689-99-2 | 56634-95-8 | 365400-11-9 | 64742-94-5 | 108-32-7 | 91-20-3 | 104-76-7 | 135590-91-9,CCCCCCCC(=O)OC1=C(C=C(C=C1Br)C#N)Br | CCCCCCC(=O)OC1=C(C=C(C=C1Br)C#N)Br | CC1=C(C(=O)N(N1)C)C(=O)C2=C(C=C(C=C2)C(F)(F)F)S(=O)(=O)C | CC1COC(=O)O1 | C1=CC=C2C=CC=CC2=C1 | CCCCC(CC)CO | CCOC(=O)C1=NN(C(C1)(C)C(=O)OCC)C2=C(C=C(C=C2)Cl)Cl,15533 | 62119 | 11693711 | 7924 | 931 | 7720 | 10937610,
MIX518,Troysan 680,MATCH,NO_ACTION,9,8,5,8,64742-47-8,,,
MIX517,VCP-01,EVIDENCE_WEAK,NO_ACTION,9,1,2,2,,,,SOURCE_HAS_CAS_BUT_WORKBOOK_CAS_BLANK
MIX516,Triticonazole Fungicide,MATCH,NO_ACTION,9,1,1,1,131983-72-7,CC1(CC/C(=C\C2=CC=C(C=C2)Cl)/C1(CN3C=NC=N3)O)C,6537961,
MIX274,Imidan 60 WDG,EVIDENCE_WEAK,NO_ACTION,9,1,1,1,732-11-6,COP(=S)(OC)SCN1C(=O)C2=CC=CC=C2C1=O,12901,WORKBOOK_CAS_FOUND_OUTSIDE_SECTION_3
MIX286,Kixor Herbicide,MATCH,NO_ACTION,9,1,1,2,372137-35-4,CC(C)N(C)S(=O)(=O)NC(=O)C1=CC(=C(C=C1Cl)F)N2C(=O)C=C(N(C2=O)C)C(F)(F)F,11571392,
MIX294,Ironclad Herbicide,MATCH,NO_ACTION,9,3,2,3,64742-47-8,,,
MIX287,Lambda Cyhalothrin,MATCH,NO_ACTION,9,1,1,2,,,,
MIX385,Optigard Liquid Ant Bait,MATCH,NO_ACTION,9,1,1,1,153719-23-4,CN\1COCN(/C1=N/[N+](=O)[O-])CC2=CN=C(S2)Cl,5821911,
MIX384,Not Stated,EVIDENCE_WEAK,NO_ACTION,9,3,3,3,,,,SECTION_3_NOT_FOUND
MIX383,NNI-0001,EVIDENCE_WEAK,NO_ACTION,9,1,1,3,7429-90-5 | 1-00-6 | 9529243-45-0,[Al],5359268,INVALID_WORKBOOK_CAS
MIX329,Mon 58416,MISMATCH,NO_ACTION,9,3,3,3,,,,SOURCE_DOWNLOAD_FAILED: 429 Client Error: Too Many Requests for url: https://www.sigmaaldrich.com/US/en/sds/sigma/smb00294?userType=undefined&srsltid=AfmBOork1Ei_38DIlX0378-CUdkwkJskWETs5K3oF95K1-tZodQaJges | SUPPLEMENTAL_ATTENTION_REQUIRED: SUSPICIOUS_WORKBOOK_INGREDIENT_TEXT | SUPPLEMENTAL_ATTENTION_REQUIRED: NO_HIGHLIGHTED_SOURCE | SUSPICIOUS_WORKBOOK_INGREDIENT_TEXT | SUPPLEMENTAL_ATTENTION_REQUIRED: OCCURRENCE_UNRESOLVED | MANUAL_REVIEW_REQUIRED | SUPPLEMENTAL_ATTENTION_REQUIRED: NO_LINKED_SUPPLEMENTAL_ARTIFACTS | OCCURRENCE_UNRESOLVED | MANUAL_REVIEW_REQUIRED | SUPPLEMENTAL_ATTENTION_REQUIRED: SOURCE_SCOPE_NOT_EXACT | NO_LINKED_SUPPLEMENTAL_ARTIFACTS | OCCURRENCE_UNRESOLVED | MANUAL_REVIEW_REQUIRED
MIX33,Avicta Complete Corn 250,MATCH,NO_ACTION,9,8,9,9,56-81-5 | 57-55-6 | 131860-33-8 | 70630-17-0 | 69516-34-3 | 131341-86-1 | 148-79-8 | 71751-41-2 | 153719-23-4,,753 | 1030 | 3034285 | 11150163 | 156840 | 86398 | 5430 | 9920327 | 5821911,
MIX382,Ravap EC,MATCH,NO_ACTION,9,3,3,3,108-95-2 | 22248-79-9 | 62-73-7,C1=CC=C(C=C1)O | COP(=O)(OC)O/C(=C\Cl)/C1=CC(=C(C=C1Cl)Cl)Cl | COP(=O)(OC)OC=C(Cl)Cl,996 | 5284462 | 3039,
MIX381,Rancona Xxtra,MATCH,NO_ACTION,9,5,5,5,56-81-5 | 96-48-0 | 57837-19-1 | 57-55-6 | 125225-28-7,C(C(CO)O)O | C1CC(=O)OC1 | CC1=C(C(=CC=C1)C)N(C(C)C(=O)OC)C(=O)COC | CC(CO)O | CC(C)C1CCC(C1(CN2C=NC=N2)O)CC3=CC=C(C=C3)Cl,753 | 7302 | 42586 | 1030 | 86211,
MIX380,Raid Roach & Ant Killer Plus,MATCH,NO_ACTION,9,8,7,8,8042-47-5 | 110-27-0 | 687-47-8 | 106-24-1 | 124-38-9,CCCCCCCCCCCCCC(=O)OC(C)C | CCOC(=O)[C@H](C)O | CC(=CCC/C(=C/CO)/C)C | C(=O)=O,8042 | 92831 | 637566 | 280,
MIX38,Ametryn,MATCH,NO_ACTION,9,1,1,1,834-12-8,CCNC1=NC(=NC(=N1)SC)NC(C)C,13263,
MIX379,Raid Roach & Ant Killer IV Plus,EVIDENCE_WEAK,NO_ACTION,9,3,3,8,,,,SECTION_3_NOT_FOUND
MIX330,MGK Formula 2976,MATCH,NO_ACTION,9,2,2,2,71751-41-2 | 95737-68-1,CC[C@H](C)[C@@H]1[C@H](C=C[C@@]2(O1)C[C@@H]3C[C@H](O2)C/C=C(/[C@H]([C@H](/C=C/C=C/4\CO[C@H]5[C@@]4([C@@H](C=C([C@H]5O)C)C(=O)O3)O)C)O[C@H]6C[C@@H]([C@H]([C@@H](O6)C)O[C@H]7C[C@@H]([C@H]([C@@H](O7)C)O)OC)OC)\C)C.C[C@H]1/C=C/C=C/2\CO[C@H]3[C@@]2([C@@H](C=C([C@H]3O)C)C(=O)O[C@H]4C[C@@H](C/C=C(/[C@H]1O[C@H]5C[C@@H]([C@H]([C@@H](O5)C)O[C@H]6C[C@@H]([C@H]([C@@H](O6)C)O)OC)OC)\C)O[C@]7(C4)C=C[C@@H]([C@H](O7)C(C)C)C)O | CC(COC1=CC=C(C=C1)OC2=CC=CC=C2)OC3=CC=CC=N3,9920327 | 91753,
MIX378,Raid Ant & Roach Killer with Germ Kill CIK,EVIDENCE_WEAK,NO_ACTION,9,11,9,11,52315-07-8 | 23031-36-9 | 85409-23-0 | 68391-01-5 | 64742-47-8 | 5131-66-8 | 75-28-5 | 74-98-6,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C | CC1=C(C(=O)CC1OC(=O)C2C(C2(C)C)C=C(C)C)CC#C | CCCCOCC(C)O | CC(C)C | CCC,2912 | 9839306 | 21210 | 6360 | 6334,WORKBOOK_CAS_FOUND_OUTSIDE_SECTION_3
MIX377,Quinoxyfen Manufacturing Use Concentrate,MISMATCH,NO_ACTION,9,2,1,1,124495-18-7,,,SECTION_3_HAS_EXTRA_SOURCE_CAS
MIX376,Quali-Pro Enclave 5.3F,EVIDENCE_WEAK,NO_ACTION,9,4,4,4,,,,SECTION_3_NOT_FOUND
MIX331,Mon 58494 Herbicide,MATCH,NO_ACTION,9,3,3,3,70901-12-1,C(C(=O)O)NCP(=O)(O)[O-].[K+],23716553,
MIX374,Pyrocide Falcon 7452,MATCH,NO_ACTION,9,4,4,6,67-64-1,CC(=O)C,180,
MIX373,Pyridalyl,EVIDENCE_WEAK,NO_ACTION,9,1,1,1,179101-81-6,C1=CC(=NC=C1C(F)(F)F)OCCCOC2=C(C=C(C=C2Cl)OCC=C(Cl)Cl)Cl,11488729,WORKBOOK_CAS_FOUND_OUTSIDE_SECTION_3
MIX386,NTN 33893 75 WP-WS,MATCH,NO_ACTION,9,1,1,3,138261-41-3,C1CN(/C(=N/[N+](=O)[O-])/N1)CC2=CN=C(C=C2)Cl,86287518,
MIX328,MGK Formula 2960,MATCH,NO_ACTION,9,7,6,7,68439-49-6 | 134-62-3 | 113-48-4 | 119-36-8 | 52645-53-1 | 1811-28-5,CCN(CC)C(=O)C1=CC=CC(=C1)C | CCCCC(CC)CN1C(=O)[C@H]2[C@@H]3C[C@H]([C@H]2C1=O)C=C3 | COC(=O)C1=CC=CC=C1O | CC1(C(C1C(=O)OCC2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C | C1=CC(=CC2=NC3=C(C=CC(=C3)N)C=C21)N.C1=CC(=CC2=NC3=C(C=CC(=C3)N)C=C21)N.OS(=O)(=O)O,4284 | 101008927 | 4133 | 40326 | 9849425,
MIX387,Optill powered by Kixor Herbicide,MATCH,NO_ACTION,9,2,4,6,372137-35-4 | 52-51-7 | 55965-84-9 | 2634-33-5,CC(C)N(C)S(=O)(=O)NC(=O)C1=CC(=C(C=C1Cl)F)N2C(=O)C=C(N(C2=O)C)C(F)(F)F | C(C(CO)([N+](=O)[O-])Br)O | CN1C(=O)C=CS1.CN1C(=O)C=C(S1)Cl | C1=CC=C2C(=C1)C(=O)NS2,11571392 | 2450 | 41679 | 17520,
MIX327,MCM 437,MATCH,NO_ACTION,9,4,3,4,17265-14-4 | 8042-47-5 | 68411-46-1,C(CCCCC(=O)[O-])CCCC(=O)[O-].[Na+].[Na+],134734,
